title,job_type,job_local,num,realtime
CSIG16-车联网产品经理（高级导航产品经理-诱导、POI、图面信息方向）（北京）,产品/项目类,北京,1,2018/11/6
23518-内容运营经理（深圳）,产品/项目类,深圳,2,2018/11/6
21530-腾讯音乐组织发展经理（深圳）,职能类,深圳,1,2018/11/6
PCG15-手机QQ C/C++/Java/Go后台高级开发工程师（深圳）,技术类,深圳,3,2018/11/6
25927-云测产品经理（上海）,产品/项目类,上海,1,2018/11/6
PCG04-看点系统测试工程师（深圳）,技术类,深圳,2,2018/11/6
18796-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
26564-游戏社区数据开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG01-321 商务拓展经理（上海）,市场类,上海,1,2018/11/6
22989-腾讯云存储产品运营组组长（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG02-腾讯云地产行业总监（深圳）,产品/项目类,深圳,1,2018/11/6
27216-乘车码产品运营经理,产品/项目类,深圳,1,2018/11/6
24012-资深游戏社交产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
28600-211 微信支付商户服务产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
28601-211 微信支付电商行业运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
22851-腾讯视频电视剧内容与剧本评估（北京）,内容编辑类,北京,1,2018/11/6
SA-SMB行业市场营销经理（北京）,市场类,北京,1,2018/11/6
17759-腾讯视频产品策略分析师,市场类,北京,1,2018/11/6
TEG06-专家渗透测试工程师 （深圳）,技术类,深圳,1,2018/11/6
PCG04-业务高级系统测试工程师,技术类,深圳,1,2018/11/6
CSIG16-高级项目经理（北京）,产品/项目类,北京,1,2018/11/6
TME-全民K歌音频推荐算法工程师（深圳）,技术类,深圳,2,2018/11/6
18402-RPG手游运营组长（深圳）,产品/项目类,深圳,1,2018/11/6
TME-QQ音乐渠道运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
18425-商业分析经理,市场类,深圳,1,2018/11/6
WXG01-321 商务拓展经理（广州）,市场类,广州,2,2018/11/6
15575-《王者荣耀》资深角色原画设计师（成都）,设计类,成都,1,2018/11/6
17759-腾讯视频商城采购经理（北京）,职能类,北京,1,2018/11/6
21309-在线教育高级后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
17759-游戏运营web前端开发,技术类,北京,1,2018/11/6
28601-211 微信支付虚拟行业运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
28601-211 微信支付保险行业运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
27092-商业化广告后台开发（深圳）,技术类,深圳,1,2018/11/6
25928-高级工具开发工程师（深圳）,技术类,深圳,1,2018/11/6
25926-游戏客户端安全工程师（深圳）,技术类,深圳,2,2018/11/6
25926-高级游戏安全客户端工程师（深圳）,技术类,深圳,1,2018/11/6
23518-内容规划经理（深圳）,产品/项目类,深圳,2,2018/11/6
TME-全民k歌推荐后端研发工程师（深圳）,技术类,深圳,2,2018/11/6
25925-心悦俱乐部数据运营组长（深圳）,技术类,深圳,1,2018/11/6
27556-开放世界RPG游戏数值策划（深圳）,产品/项目类,深圳,1,2018/11/6
21530-腾讯音乐企业文化经理（深圳）,职能类,深圳,1,2018/11/6
WXG11-122 微信读书高级平台内容运营经理（广州）,产品/项目类,广州,1,2018/11/6
WXG11-117 微信读书移动客户端开发工程师（广州）,技术类,广州,1,2018/11/6
27216-乘车码及智慧交通商业化策划,产品/项目类,深圳,1,2018/11/6
25927-游戏测试经理（成都）,技术类,成都,1,2018/11/6
18402-RPG手游本地化策划（深圳）,产品/项目类,深圳,1,2018/11/6
15611-高级运营策划（市场方向）,产品/项目类,深圳,1,2018/11/6
22851-腾讯视频美容编辑,内容编辑类,北京,1,2018/11/6
PCG17-手Q轻游戏移动客户端开发（深圳）,技术类,深圳,2,2018/11/6
19332-企业产品交互设计师（上海）,设计类,上海,2,2018/11/6
23295-互娱内容渠道运营经理（深圳）,市场类,深圳,1,2018/11/6
19157-政府安全合作项目技术支持经理（上海）,技术类,上海,1,2018/11/6
19157-政府安全合作项目技术咨询经理（上海）,技术类,上海,1,2018/11/6
25666-华东区域销售（杭州）,市场类,杭州,2,2018/11/6
22851-腾讯视频时尚频道编辑（北京）,内容编辑类,北京,1,2018/11/6
PCG11-数据抓取工程师（北京）,技术类,北京,1,2018/11/6
25663-金融云证券行业售前架构师（北京）,技术类,北京,1,2018/11/6
25663-金融售中架构师（专有云和大数据方向）（北/上/深））,技术类,深圳,1,2018/11/6
28600-211 微信支付商户管理产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
28601-211 微信支付餐饮行业运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
21309-在线教育Go后台工程师（深圳）,技术类,深圳,2,2018/11/6
21882-医学NLP研究员,技术类,深圳,1,2018/11/6
21882-医学NLP研究员,技术类,北京,1,2018/11/6
15618-角色原画设计（上海）,设计类,上海,1,2018/11/6
27193-互娱动画多媒体设计师（上海）,设计类,上海,1,2018/11/6
PCG04-大屏浏览器组视觉设计师（北京）,设计类,北京,1,2018/11/6
CSIG18-织云运营开发工程师（深圳）,技术类,深圳,2,2018/11/6
14914-商业分析师,市场类,北京,1,2018/11/6
CSIG18-高级分布式存储开发工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云用户运营,产品/项目类,深圳,1,2018/11/6
21530-腾讯音乐高级员工关系经理（深圳）,职能类,深圳,1,2018/11/6
25663-金融云交付项目经理（深圳）,技术类,深圳,1,2018/11/6
25663-金融售中架构师（专有云和大数据方向）（北/上/深））,技术类,北京,1,2018/11/6
TME-腾讯音乐Android开发工程师（深圳）,技术类,深圳,2,2018/11/6
18434-营销推广经理,市场类,深圳,1,2018/11/6
24012-Unity客户端开发工程师（深圳）,技术类,深圳,2,2018/11/6
24548-视频商业化调研经理,市场类,北京,1,2018/11/6
24548-IP授权业务设计师,设计类,北京,1,2018/11/6
22989-数据建模师（深圳）,技术类,深圳,1,2018/11/6
20503-安防线后台开发工程师（上海）,技术类,上海,1,2018/11/6
PCG04-天天P图系统测试工程师（上海）,技术类,上海,1,2018/11/6
CSIG07-游戏工具产品安卓开发工程师,技术类,深圳,1,2018/11/6
21529-投后综合管理专员,职能类,北京,1,2018/11/6
25928-游戏客户端开发Leader（上海）,技术类,上海,1,2018/11/6
TEG02-数据分析工程师,技术类,深圳,1,2018/11/6
PCG04-资深运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
21229-运营开发工程师（上海）,技术类,上海,3,2018/11/6
21645-腾讯互联网金融高级法律顾问（理财产品方向）,职能类,深圳,1,2018/11/6
TEG06-.Net应用开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG07-微视产品数据分析师（深圳）,产品/项目类,深圳,1,2018/11/6
PCG17-终端开发android开发（深圳）,技术类,深圳,1,2018/11/6
TEG13-信息安全运营组长（成都）,产品/项目类,成都,1,2018/11/6
18427-理财通后台开发工程师,技术类,深圳,1,2018/11/6
25928-高级图形开发Leader,技术类,上海,1,2018/11/6
WXG10-113 企业微信高级后台开发工程师（成都）,技术类,成都,1,2018/11/6
WXG10-113 企业微信后台开发工程师（广州）,技术类,广州,2,2018/11/6
22989-腾讯云运营系统开发工程师（深圳）,技术类,深圳,1,2018/11/6
18428-银行业务系统开发,技术类,深圳,1,2018/11/6
27216-乘车码产品策划,产品/项目类,深圳,1,2018/11/6
TEG13-大数据开发工程师（深圳）,技术类,深圳,3,2018/11/6
24491-北美区域研发运营（深圳）,产品/项目类,深圳,1,2018/11/6
24012-手游后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
18302-动作类手游资深TA（深圳）,设计类,深圳,2,2018/11/6
22989-腾讯云资深运营开发工程师（深圳）,技术类,深圳,2,2018/11/6
PCG07-社交平台部-ISUX-社交平台设计中心-交互设计师（深圳）,设计类,深圳,2,2018/11/6
TME-腾讯音乐IOS开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG10-211 企业微信产品运营经理（数据/增长，广州）,产品/项目类,广州,1,2018/11/6
23486-证券设计组长/总监（深圳）,设计类,深圳,1,2018/11/6
17759-腾讯视频渠道商务经理,内容编辑类,北京,1,2018/11/6
25666-华北区域渠道销售经理（华北、西北、东北）（北京）,市场类,沈阳,1,2018/11/6
TEG02-海外网络运营工程师（深圳）,技术类,深圳,1,2018/11/6
23295-互娱娱乐营销市场经理,市场类,深圳,2,2018/11/6
25928-腾讯游戏云前端开发高级工程师（深圳）,技术类,深圳,1,2018/11/6
WXG02-136 微信运营资源规划工程师（广州）,技术类,广州,1,2018/11/6
WXG02-134 微信运营优化分析工程师（广州）,技术类,广州,1,2018/11/6
25666-华北区域渠道销售经理（华北、西北、东北））,市场类,北京,2,2018/11/6
25666-华北区域渠道销售经理（华北、西北、东北）（北京）,市场类,西安,1,2018/11/6
25664-智慧城市解决方案销售顾问（深圳）,技术类,深圳,1,2018/11/6
TEG02-网络运营服务工程师（深圳）,技术类,深圳,2,2018/11/6
25666-行业销售经理,市场类,上海,1,2018/11/6
18434-高级视觉设计师（深圳）,设计类,深圳,1,2018/11/6
PCG07-天天P图内容运营（上海）,产品/项目类,上海,1,2018/11/6
25666-腾讯云（华东）政府合作与品牌合作经理,市场类,上海,1,2018/11/6
GY0-海外广告运营,产品/项目类,深圳,1,2018/11/6
PCG17-QQ支付web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云电销经理管理岗（深圳）,市场类,深圳,1,2018/11/6
25924-互娱游戏网站运维工程师（上海）,技术类,上海,1,2018/11/6
28297-移动游戏组件产品经理,产品/项目类,深圳,1,2018/11/6
CSIG18-移动安全高级工程师,技术类,深圳,2,2018/11/6
27559-大型多人竞技游戏业务分析经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG10-321 企业微信商务推广经理（广州-ISV）,市场类,广州,1,2018/11/6
22989-云服务开发工程师（NLP方向）（北京）,技术类,北京,1,2018/11/6
21557-音视频会议场景iOS研发工程师(深圳）,技术类,深圳,1,2018/11/6
21557-音视频会议场景web前端研发工程师(深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云大客户售后高级技术顾问（深圳/北京/上海/成都）,技术类,北京,2,2018/11/6
27092-应用宝平台广告产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
22989-腾讯云高级数据分析师,产品/项目类,深圳,2,2018/11/6
S2-高级税务管理经理（BG税管）,职能类,深圳,2,2018/11/6
22989-人工智能算法专家（图像／视频方向）（北京）,技术类,北京,1,2018/11/6
22989-物联网前端高级工程师,技术类,深圳,1,2018/11/6
WXG02-111 微信推荐数据分析工程师（深圳）,技术类,深圳,2,2018/11/6
25667-战略BD 行业 - 地产、视频、汽车方向（北京）,市场类,北京,1,2018/11/6
15618-场景原画设计师（上海）,设计类,上海,1,2018/11/6
15618-角色原画设计（上海）,设计类,上海,1,2018/11/6
18428-银行业务架构师,技术类,深圳,1,2018/11/6
27092-应用宝商业化后台开发（深圳）,技术类,深圳,2,2018/11/6
27087-投资孵化中心投资公司市场运营经理（深圳）,市场类,深圳,1,2018/11/6
22850-腾讯视频商业分析,市场类,北京,2,2018/11/6
PCG14-游戏平台后台开发（深圳）,技术类,深圳,1,2018/11/6
S2-收入核算经理,职能类,深圳,1,2018/11/6
WXG10-113 企业微信分布式架构后台开发高级工程师（广州）,技术类,广州,1,2018/11/6
S2-运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG03-腾讯视频电视剧营销经理（北京）,市场类,北京,1,2018/11/6
25667-战略BD 行业 - 能源、政务、公检法、综合集成商方向（北京）,市场类,北京,1,2018/11/6
28936-高级移动游戏平台渠道经理（深圳）,产品/项目类,深圳,1,2018/11/6
15612-资深系统策划（深圳）,产品/项目类,深圳,1,2018/11/6
27193-互娱创意指导（深圳）,设计类,深圳,1,2018/11/6
25667-腾讯云渠道经理（深圳）,市场类,深圳,1,2018/11/6
22989-腾讯云中间件产品架构师（深圳）,技术类,深圳,1,2018/11/6
TME-QQ音乐内容运营（深圳）,内容编辑类,深圳,1,2018/11/6
26699-智慧零售产品经理（上海）,产品/项目类,上海,1,2018/11/6
TME-腾讯音乐存储运维工程师（深圳）,技术类,深圳,2,2018/11/6
TME-腾讯音乐运营开发工程师（深圳）,技术类,深圳,2,2018/11/6
WXG10-113 企业微信分布式架构后台开发工程师（广州）,技术类,广州,1,2018/11/6
25663-医疗云高级后台研发工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG18-高级NLP研究员（深圳）,技术类,深圳,2,2018/11/6
SA-Machine Learning Algorithm Engineer （Shenzhen/Beijing）,技术类,深圳,1,2018/11/6
25667-区域渠道销售经理（深圳/北京/上海）,市场类,深圳,3,2018/11/6
WXG10-322 企业微信渠道经理（广州）,市场类,广州,2,2018/11/6
TME-腾讯音乐业务运维工程师（深圳）,技术类,深圳,2,2018/11/6
22989-腾讯云中间件产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG02-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
TEG02-运营质量工程师（深圳）,技术类,深圳,1,2018/11/6
25924-Web高级开发工程师,技术类,深圳,1,2018/11/6
CSIG18-高级Web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG14-游戏平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25667-运营商渠道销售,市场类,深圳,5,2018/11/6
TEG02-高级网络运营工程师DCI（深圳）,技术类,深圳,1,2018/11/6
25667-腾讯云渠道经理（上海）,市场类,上海,2,2018/11/6
25667-腾讯云区域渠道经理（重庆）,市场类,重庆,2,2018/11/6
TEG02-网络运营架构师（深圳）,技术类,深圳,1,2018/11/6
PCG09-兴趣部落Web前端开发工程师（深圳）,技术类,深圳,3,2018/11/6
27730-IOS渠道管理经理（深圳）,产品/项目类,深圳,1,2018/11/6
AQ-业务安全经理（深圳）,职能类,深圳,2,2018/11/6
27016-商业分析经理（深圳）,市场类,深圳,1,2018/11/6
27555-开放世界手游产品运营（深圳）,产品/项目类,深圳,1,2018/11/6
PCG17-QQ轻游戏平台web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
TEG06-高级应用开发工程师(GO/nodejs)(深圳),技术类,深圳,1,2018/11/6
23294-互娱移动电竞测试开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG10-321 企业微信商务推广经理（北京-智慧零售）,市场类,北京,1,2018/11/6
WXG10-321 企业微信商务推广经理（成都-政企）,市场类,成都,1,2018/11/6
28297-业务管理PM（深圳）,职能类,深圳,1,2018/11/6
CSIG18-运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
TEG02-云业务保障工程师（深圳）,技术类,深圳,2,2018/11/6
24491-资深角色原画设计师(深圳),设计类,深圳,1,2018/11/6
22989-大数据人工智能产品项目经理（深圳/北京）,产品/项目类,深圳,2,2018/11/6
PCG07-企鹅FM用户运营,内容编辑类,深圳,1,2018/11/6
19838-腾讯影业商业分析师（深圳）,市场类,深圳,1,2018/11/6
PCG14-应用宝后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告高级测试开发工程师（微信广告方向 深圳）,技术类,深圳,2,2018/11/6
TME-腾讯音乐用户研究工程师（深圳）,设计类,深圳,1,2018/11/6
GY0-运维开发工程师,技术类,深圳,1,2018/11/6
27193-互娱视觉设计师（深圳）,设计类,深圳,1,2018/11/6
GY0-海外腾讯云架构师,技术类,深圳,3,2018/11/6
WXG03-212 公众平台数据运营（广州）,产品/项目类,广州,1,2018/11/6
TEG02-高级网络运营工程师DC（深圳）,技术类,深圳,1,2018/11/6
TEG02-网络安全工程师,技术类,深圳,1,2018/11/6
19821-影视制片经理,产品/项目类,北京,1,2018/11/6
GY0-高级视觉设计师（深圳）,设计类,深圳,1,2018/11/6
24986-游戏引擎专家（深圳）,技术类,深圳,1,2018/11/6
TEG02-网络管控系统后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
PCG12-机器学习算法工程师(深圳),技术类,深圳,1,2018/11/6
21062-视频影片导演（北京）,设计类,北京,1,2018/11/6
WXG03-211 小程序产品运营（广州）,产品/项目类,广州,1,2018/11/6
PCG05-数据开发工程师（深圳）,技术类,深圳,1,2018/11/6
21062-视频影片导演（上海）,设计类,上海,1,2018/11/6
27730-发布器效果能力建设产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
PCG17-手Q轻游戏平台后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG07-图像算法岗位（上海）,技术类,上海,1,2018/11/6
28600-212 微信支付数据应用产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
28600-211 微信支付数据应用产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
25666-腾讯云华北区域销售(北京、雄安、天津、山西、河北）,市场类,北京,3,2018/11/6
25666-腾讯云华北区域销售(北京、雄安、天津、山西、河北）,市场类,雄安新区,1,2018/11/6
19838-腾讯影业业务管理经理（深圳）,职能类,深圳,1,2018/11/6
PCG05-高级算法工程师（深圳）,技术类,深圳,1,2018/11/6
25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),市场类,呼和浩特,1,2018/11/6
25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),市场类,兰州,1,2018/11/6
25666-腾讯云华北区域销售（大连、哈尔滨、沈阳、长春）,市场类,沈阳,2,2018/11/6
28302-Start云游戏高级系统安全工程师（深圳）,技术类,深圳,1,2018/11/6
25925-运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),市场类,乌鲁木齐,2,2018/11/6
26563-Android开发工程师（深圳）,技术类,深圳,1,2018/11/6
26563-iOS开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG11-房产主编（北京）,内容编辑类,北京,1,2018/11/6
PCG09-QQ看点视频后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
27730-短视频粉丝互动产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25924-WEB前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG16-腾讯地图底图算法研究高级工程师,技术类,北京,1,2018/11/6
25924-大数据运维工程师（深圳）,技术类,深圳,2,2018/11/6
PCG09-QQ看点推荐系统后台开发工程师（深圳）,技术类,深圳,4,2018/11/6
CSIG18-高级Web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
17467-市场部-品牌经理（深圳）,市场类,深圳,1,2018/11/6
20503-深度学习视频算法研究员（上海）,技术类,上海,1,2018/11/6
WXG04-115 微信游戏后台开发工程师（深圳）,技术类,深圳,8,2018/11/6
HY6-互娱区域媒介经理（深圳）,市场类,深圳,1,2018/11/6
25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),市场类,西安,2,2018/11/6
25924-技术研发组长（上海）,技术类,上海,1,2018/11/6
23675-IOS客户端高级开发工程师（北京）,技术类,北京,1,2018/11/6
PCG10-腾讯浏览服务后台开发高级工程师（深圳）,技术类,深圳,1,2018/11/6
CG-执行采购,职能类,深圳,1,2018/11/6
TEG02-网络设计工程师（深圳）,技术类,深圳,1,2018/11/6
TEG02-NFV网络研发工程师（北京）,技术类,北京,1,2018/11/6
18434-数据分析与媒体投放经理,市场类,深圳,1,2018/11/6
15611-Unity游戏客户端开发工程师（深圳）,技术类,深圳,1,2018/11/6
26563-WeGame平台项目经理（深圳）,产品/项目类,深圳,1,2018/11/6
23295-互娱媒介经理（深圳）,市场类,深圳,2,2018/11/6
PCG05-前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
27730-短视频社区运营产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
PCG07-深度学习（图像处理）研发工程师（上海）,技术类,上海,2,2018/11/6
27092-游戏高级内容制作（深圳）,产品/项目类,深圳,1,2018/11/6
PCG17-社交产品高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25666-腾讯云华南区域销售,市场类,深圳,5,2018/11/6
25666-腾讯云西南区域销售（成都）,市场类,成都,1,2018/11/6
25666-腾讯云西南区域销售（贵阳）,市场类,贵阳,1,2018/11/6
CSIG16-腾讯地图服务和客户端引擎数据编译架构师,技术类,北京,1,2018/11/6
CSIG16-腾讯地图在线导航服务和策略算法工程师,技术类,北京,1,2018/11/6
CSIG16-腾讯地图渲染引擎算法工程师,技术类,北京,1,2018/11/6
27092-机器学习系统开发工程师（深圳）,技术类,深圳,1,2018/11/6
21229-沙盒游戏运营支持（上海）,产品/项目类,上海,1,2018/11/6
CSIG18-大数据实时计算平台研发工程师（深圳）,技术类,深圳,1,2018/11/6
23671-企鹅号产品运营经理（平台合作）-深圳,产品/项目类,深圳,1,2018/11/6
27730-短视频社区策划产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG16-腾讯地图引擎定位与传感器研发工程师,技术类,北京,2,2018/11/6
CSIG08-国铁吉讯-视觉设计师（杭州）,设计类,杭州,2,2018/11/6
PCG17-内容运营高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG01-412 交互设计（广州）,设计类,广州,1,2018/11/6
WXG08-212 微信看一看产品策划经理（广州）,产品/项目类,广州,1,2018/11/6
25666-腾讯云西南区域销售（重庆）,市场类,重庆,1,2018/11/6
15575-《王者荣耀》世界观架构策划（成都）,产品/项目类,成都,1,2018/11/6
25666-腾讯云西南区域销售（广西）,市场类,南宁,2,2018/11/6
21228-端游游戏活动运营（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告后台开发高级工程师（北京）,技术类,北京,1,2018/11/6
22989-工业云高级产品经理,产品/项目类,杭州,1,2018/11/6
S2-投并税务专家（深圳）,职能类,深圳,1,2018/11/6
PCG09-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
20765-腾讯接待交流中心高级经理（深圳）,职能类,深圳,1,2018/11/6
25666-腾讯云华东区域销售（上海、河南、山东）,市场类,上海,6,2018/11/6
SA-腾讯社交广告商业平台产品经理(OM广告 深圳）,产品/项目类,深圳,2,2018/11/6
27730-短视频高级交互设计师（深圳）,设计类,深圳,2,2018/11/6
25666-腾讯云华北区域销售（大连、哈尔滨、沈阳、长春）,市场类,大连,1,2018/11/6
25666-腾讯云西南区域销售（昆明）,市场类,昆明,2,2018/11/6
27092-应用宝前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
27092-应用宝游戏后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
27092-腾讯效果广告-高级商业产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25924-WEB前端开发工程师,技术类,深圳,1,2018/11/6
TME-QQ音乐后台开发工程师（深圳）,技术类,深圳,4,2018/11/6
27958-战略竞争研究经理（北京）,职能类,北京,1,2018/11/6
22989-工业云后台高级开发工程师,技术类,杭州,3,2018/11/6
22989-工业云前端高级开发工程师,技术类,杭州,1,2018/11/6
23294-腾讯电竞品牌经理（深圳）,市场类,深圳,1,2018/11/6
17467-QQ高级品牌经理（深圳）,市场类,深圳,1,2018/11/6
WXG08-113 微信搜索基础后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG17-云测试高级工程师（成都）,技术类,成都,3,2018/11/6
26381-腾云前端工程师（合资公司编制-云南）,技术类,昆明,2,2018/11/6
CSIG02-腾讯云小程序开发工程师（深圳）,技术类,深圳,1,2018/11/6
23292-互娱穿越火线品牌经理（深圳）,市场类,深圳,1,2018/11/6
23293-互娱王者荣耀高级品牌经理（深圳）,市场类,深圳,1,2018/11/6
23293-互娱品牌经理（深圳）,市场类,深圳,2,2018/11/6
TEG13-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
EC-教育创想业务视觉设计师（深圳）,设计类,深圳,1,2018/11/6
CSIG02-视频云高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG07-Android开发工程师（深圳）,技术类,深圳,1,2018/11/6
TME-推荐算法工程师（深圳）,技术类,深圳,5,2018/11/6
TME-全民k歌数据产品总监,产品/项目类,深圳,1,2018/11/6
PCG09-产品经理（策划）-综合功能类,产品/项目类,深圳,1,2018/11/6
23294-互娱品牌经理（深圳）,市场类,深圳,3,2018/11/6
WXG10-212 企业邮箱产品策划经理（广州）,产品/项目类,广州,1,2018/11/6
25663-移动云解决方案架构师（北京/上海/深圳）,技术类,上海,1,2018/11/6
16541-游戏高级音频策划（深圳）,产品/项目类,深圳,1,2018/11/6
22989-专有云高级前端web开发工程师,技术类,深圳,3,2018/11/6
27216-金融公共事业产品部_交互设计师,设计类,深圳,1,2018/11/6
GY0-Program Director（Hong Kong）,市场类,香港,2,2018/11/6
24491-王者荣耀全球版-3D动画设计,设计类,深圳,1,2018/11/6
24491-王者荣耀全球版-2D角色设计师（深圳）,设计类,深圳,2,2018/11/6
TEG14-云数据库高级研发工程师（深圳/北京/武汉）,技术类,深圳,1,2018/11/6
CSIG02-大数据研发组长（深圳）,技术类,深圳,1,2018/11/6
19332-高级Web后台开发工程师(上海),技术类,上海,1,2018/11/6
PCG07-微视明星及名人运营经理,内容编辑类,深圳,1,2018/11/6
18434-品牌策划经理 (深圳),市场类,深圳,1,2018/11/6
26381-腾云后台工程师（合资公司编制-昆明）,技术类,昆明,2,2018/11/6
SA-腾讯社交广告后台开发高级工程师（微信广告 深圳）,技术类,深圳,2,2018/11/6
PCG09-算法工程师（深圳）,技术类,深圳,5,2018/11/6
PCG09-IOS客户端开发工程师（深圳）,技术类,深圳,5,2018/11/6
PCG19-腾讯视频移动端图像处理开发工程师（深圳）,技术类,深圳,2,2018/11/6
SA-腾讯社交广告Sales lead,市场类,深圳,1,2018/11/6
SA-腾讯社交广告营销策划经理（上海）,市场类,上海,1,2018/11/6
22989-腾讯专有云运维组长(深圳),技术类,深圳,1,2018/11/6
25928-游戏美术师(上海),设计类,上海,1,2018/11/6
28604-212 微信支付金融产品策划经理（深圳）,产品/项目类,深圳,1,2018/11/6
TME-腾讯音乐多媒体AI研究员（深圳）,技术类,深圳,3,2018/11/6
PCG07-企鹅FM&微视后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
18914-秘书,职能类,深圳,1,2018/11/6
CSIG02-物联网高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG18-视频云业务运维高级工程师（深圳）,技术类,深圳,2,2018/11/6
CSIG18-织云运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG09-Android 客户端开发工程师（深圳）,技术类,深圳,5,2018/11/6
29310-智慧零售后台研发工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG17-大数据测试工程师（广州/深圳）,技术类,广州,1,2018/11/6
WXG07-412 QQ邮箱交互设计师（广州）,设计类,广州,1,2018/11/6
CSIG02-云视频点播Golang开发工程师（深圳）,技术类,深圳,2,2018/11/6
WXG02-133 微信小游戏高级运维工程师（广州/深圳）,技术类,深圳,1,2018/11/6
22989-云数据库方向高级专项技术支持工程师（深圳）,技术类,深圳,2,2018/11/6
24491-王者荣耀全球版-手游资深特效设计师(深圳),设计类,深圳,2,2018/11/6
24491-王者荣耀全球版-3D角色设计师（深圳）,设计类,深圳,2,2018/11/6
26711-PHP后台开发工程师（北京）,技术类,北京,1,2018/11/6
WXG08-113 微信推荐后台开发工程师（北京）,技术类,北京,1,2018/11/6
25923-Python高级工程师,技术类,深圳,1,2018/11/6
15614-SLG手游运营负责人,产品/项目类,上海,1,2018/11/6
CSIG02-腾讯云地产行业技术总监（深圳）,技术类,深圳,1,2018/11/6
TME-腾讯音乐音质检测与评估算法工程师（深圳）,技术类,深圳,1,2018/11/6
WXG08-122 微信推荐数据挖掘工程师PW（广州）,技术类,广州,1,2018/11/6
18425-商户系统及应用开发C#研发工程师,技术类,深圳,1,2018/11/6
TEG12-电气工程师（重庆）,技术类,重庆,1,2018/11/6
27092-应用宝商业化游戏合作运营（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG02-腾讯云智慧旅游行业运营组长（深圳）,产品/项目类,深圳,1,2018/11/6
